id,finishingType,readyToMove,IsCompound,npv,npvPerMeter,totalPrice,pricePerMeter,deliveryMonth,deliveryYear,IsPrimarySale,hasRealEstateFinancing,unitType,bua,bedrooms,bathrooms,land,garage,city.nameEnglish,district.nameEnglish,region.nameEnglish,compound.nameEnglish,developer.nameEnglish,financialPlan.downPayment,financialPlan.numberOfYears,financialPlan.monthlyPayment
6140f16601328387fa3845fa,ff,1,1,6250000,21186,6250000,21186,5,2021,0,0,duplex,295,3,3,295,1,Giza,6th October City,Greater Cairo,District One,sakneen temp,6250000,0,0
615c81237a8f276abcd8b32d,ff,1,1,5000000,22422,5000000,22422,10,2021,0,0,apartment,223,3,3,223,1,Giza,6th October City,Greater Cairo,Carnell Park,,5000000,0,0
601820ca520b210011f7eaff,ff,1,0,4500000,22959,4500000,22959,1,2020,0,0,apartment,196,3,2,196,0,Cairo,Zamalek,Greater Cairo,,,4500000,0,0
603521024aefbb0011e42d29,ff,1,0,3850000,30556,3850000,30556,1,2020,0,0,apartment,126,2,1,126,0,Cairo,Maadi,Greater Cairo,,,3850000,0,0
60758126e2455200128c8f6f,ff,1,1,2500000,15625,2500000,15625,12,2020,0,0,penthouse,160,1,2,320,1,Giza,6th October City,Greater Cairo,joud compound,,2500000,0,0
613e04f0dc6dbdfee887a150,ff,1,1,10300000,32188,10300000,32188,1,2021,0,0,twin house,320,4,4,340,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,10300000,0,0
603651748cc1b7001120265a,ff,1,1,4600000,21296,4600000,21296,1,2020,0,0,apartment,216,3,3,216,1,Giza,6th October City,Greater Cairo,Jasperhill,,4600000,0,0
61c86248a94cf2ddceec30a4,ff,1,1,3550000,16136,3550000,16136,12,2021,0,0,apartment,220,3,3,0,0,Cairo,New Cairo,Greater Cairo,Rehab City Sixth Phase,talaat moustafa group,3550000,0,0
6171a30ffdee9793b05cb593,ff,1,0,5800000,26364,5800000,26364,1,2021,0,0,apartment,220,3,3,220,0,Cairo,Zamalek,Greater Cairo,,,5800000,0,0
602a948aa27172001152a2d8,ff,1,0,7000000,35000,7000000,35000,1,2020,0,0,apartment,200,3,3,200,0,Cairo,Zamalek,Greater Cairo,,,7000000,0,0
602a90b8c9f49600115ae26a,ff,0,1,6700000,18611,6700000,18611,1,2020,0,0,villa,360,4,3,520,1,Giza,6th October City,Greater Cairo,al worood,,6700000,0,0
6155ae2a929dd580918463c2,cs,1,1,3200000,20000,3200000,20000,2,2021,0,1,apartment,160,2,2,300,1,Cairo,New Cairo,Greater Cairo,Eastown,Sodic,3200000,0,0
619f7c0516a2283c8389b922,ff,1,1,9750000,18750,9750000,18750,11,2021,0,0,villa,520,4,5,510,1,Giza,6th October City,Greater Cairo,Golf Al Solimania,,9750000,0,0
6140e4a801328387fa3844d7,ff,1,1,3000000,17647,3000000,17647,1,2021,0,0,apartment,170,3,2,170,1,Cairo,New Cairo,Greater Cairo,The Address east,sakneen temp,3000000,0,0
60630e14cde7280011802e27,ff,1,0,9000000,30000,9000000,30000,1,2020,0,0,apartment,300,3,4,300,0,Cairo,Zamalek,Greater Cairo,,,9000000,0,0
6171b2878187812b91a86753,ff,1,1,6700000,27917,6700000,27917,1,2021,0,0,town house,240,3,3,220,1,Giza,Sheikh Zayed City,Greater Cairo,Allegria,Sodic,6700000,0,0
61c0804c4b94e78d4dfc335a,ff,1,1,6500000,26000,6500000,26000,1,2021,0,0,town house,250,3,4,245,1,Giza,Sheikh Zayed City,Greater Cairo,Jeera,,6500000,0,0
61381441f141c7187727b358,ff,1,1,4000000,15038,4000000,15038,1,2021,0,0,town house,266,4,4,260,1,Cairo,New Cairo,Greater Cairo,Layan Residence,sakneen temp,4000000,0,0
60509d1ab332190012111d4b,ff,1,1,2200000,14765,2200000,14765,1,2020,0,0,apartment,149,3,2,149,1,Giza,Sheikh Zayed City,Greater Cairo,Zayed Regency,al rabwa group,2200000,0,0
607dab0ba8df38001208487d,ff,1,0,18000000,36000,18000000,36000,12,2020,0,0,apartment,500,3,4,500,0,Cairo,Zamalek,Greater Cairo,,,18000000,0,0
6171a83efdee9793b05cbba4,cs,1,1,11000000,24123,11000000,24123,1,2021,0,0,twin house,456,4,5,670,1,Giza,6th October City,Greater Cairo,Palm Hills October,Palm Hills,11000000,0,0
613f39ab60f39f26da44af17,ff,1,1,4300000,23497,4300000,23497,1,2021,0,1,penthouse,183,3,3,183,1,Cairo,New Cairo,Greater Cairo,Eastown,Sodic,4300000,0,0
61553191f27bd750d45c09b5,cs,1,1,8900000,28896,8900000,28896,9,2021,0,0,town house,308,3,4,380,1,Cairo,New Cairo,Greater Cairo,Villette,Sodic,8900000,0,0
615d7ed77a8f276abcd8d0a4,ff,1,1,30000000,33333,30000000,33333,1,2021,0,0,villa,900,5,6,890,1,Cairo,New Cairo,Greater Cairo,Lake View,Al Hazek,30000000,0,0
61361057720f6096b16ba2e4,ff,1,1,4700000,17407,4700000,17407,8,2021,0,0,town house,270,3,4,373,1,Cairo,New Cairo,Greater Cairo,Layan Residence,sakneen temp,4700000,0,0
6194eeda50988ed12f6b82ed,ff,1,0,2750000,11702,2750000,11702,1,2021,0,0,apartment,235,4,3,235,1,Cairo,New Cairo,Greater Cairo,,,2750000,0,0
60dc82cc8d6cb70012cce361,ff,1,1,15000000,52817,15000000,52817,6,2021,0,0,twin house,284,4,4,386,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,15000000,0,0
61409a3013dae67edd6a9940,ff,1,1,4200000,22951,4200000,22951,9,2021,0,0,apartment,183,3,3,183,1,Giza,6th October City,Greater Cairo,Carnell Park,sakneen temp,4200000,0,0
6138c05df141c7187727ce73,cs,1,1,3350000,14255,3350000,14255,1,2021,0,0,villa,235,3,3,295,1,Cairo,New Cairo,Greater Cairo,Mountain View Hyde Park,Mountain View,3350000,0,0
616e8f4f861635c8ce47f7b7,cs,1,1,1650000,12222,1650000,12222,10,2021,0,0,apartment,135,2,1,135,0,Cairo,New Cairo,Greater Cairo,Midtown New Cairo,Better Home  ,1650000,0,0
602a9512721a3700119fa610,ff,1,0,3000000,24000,3000000,24000,1,2020,0,0,apartment,125,3,2,125,0,Cairo,Zamalek,Greater Cairo,,,3000000,0,0
613e159ddc6dbdfee887a4ea,cs,1,1,10350000,30352,10350000,30352,1,2021,0,0,twin house,341,4,4,362,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,10350000,0,0
603e4b598432c30011c6562c,ff,1,0,12000000,48980,12000000,48980,1,2020,0,0,penthouse,245,3,3,245,0,Cairo,Zamalek,Greater Cairo,,,12000000,0,0
61b9ccc686957cf193e8895f,ff,1,1,7000000,23102,7000000,23102,12,2021,0,0,town house,303,4,4,360,0,Giza,Sheikh Zayed City,Greater Cairo,Greens,,7000000,0,0
61531c04929dd58091837380,cs,1,1,5200000,21667,5200000,21667,7,2021,0,0,town house,240,4,3,260,1,Cairo,New Cairo,Greater Cairo,palm hills katameya extension (pk2),Palm Hills,5200000,0,0
6171b692fdee9793b05cc6d1,ff,1,0,18000000,51429,18000000,51429,1,2021,0,0,apartment,350,4,3,350,0,Cairo,Zamalek,Greater Cairo,,,18000000,0,0
60365042ee06500011386331,ff,1,1,6500000,18571,6500000,18571,1,2020,0,0,apartment,350,4,3,350,1,Giza,Sheikh Zayed City,Greater Cairo,Karma Residence,,6200000,0,0
60180058b365a5001165b4bf,ff,1,1,4500000,21429,4500000,21429,1,2021,0,0,apartment,210,4,4,210,1,Cairo,New Cairo,Greater Cairo,El Patio 7,la vista developments,4500000,0,0
6140cd5601328387fa3840c1,ff,1,1,2600000,18182,2600000,18182,1,2021,0,1,apartment,143,2,2,143,1,Giza,6th October City,Greater Cairo,Badya Palm Hills,Palm Hills,2600000,0,0
6059fba8b88eda00110d28b7,ff,1,1,5500000,11702,5500000,11702,1,2020,0,0,duplex,470,5,4,470,1,Cairo,New Cairo,Greater Cairo,Al Shouyfat,,5500000,0,0
607dab0ba8df38001208487c,ff,1,0,8000000,32000,8000000,32000,12,2020,0,0,apartment,250,2,3,250,0,Cairo,Zamalek,Greater Cairo,,,8000000,0,0
615d7cf6578e1e15fd98bd8f,ff,1,1,3900000,41053,3900000,41053,1,2021,0,0,chalet,95,2,2,95,1,Hurghada,El Gouna,Red Sea,West Gulf,,3900000,0,0
603521024aefbb0011e42d27,ff,1,0,6250000,20161,6250000,20161,1,2020,0,0,apartment,310,4,3,310,0,Cairo,Maadi,Greater Cairo,,,6250000,0,0
604914c7b287a80011ec6ddc,ff,1,0,7500000,34091,7500000,34091,1,2020,0,0,apartment,220,4,2,220,0,Cairo,Zamalek,Greater Cairo,,,7500000,0,0
613f0eba62b8c46215ca28d9,ff,1,1,6900000,29237,6900000,29237,1,2021,0,0,apartment,236,3,3,236,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,6900000,0,0
60e1a8372c6e77001369b0d5,ff,1,1,11255000,36950,11255000,36950,6,2021,0,0,villa,305,3,3,398,1,Cairo,Mokattam,Greater Cairo,Uptown Cairo,Emaar Misr,11255000,0,0
602a8e16a2eaa500112a6dab,ff,1,0,6000000,12605,6000000,12605,1,2020,0,0,apartment,476,4,3,476,0,Cairo,Maadi,Greater Cairo,,,6000000,0,0
617fc0042ebb8aebd90c458b,ff,1,0,15000000,32609,15000000,32609,1,2021,0,0,villa,460,4,5,730,1,Cairo,Madinaty,Greater Cairo,,,15000000,0,0
601807aeb365a5001165b4c5,ff,1,1,18000000,30000,18000000,30000,1,2021,0,0,twin house,600,4,4,725,1,Giza,6th October City,Greater Cairo,Palm Hills October,Palm Hills,18000000,0,0
6140bbf517fc8d7ea7e4e6d0,cs,1,1,22000000,25882,22000000,25882,5,2021,0,0,villa,850,5,6,1250,1,Cairo,New Cairo,Greater Cairo,Palm Hills Kattameya,Palm Hills,22000000,0,0
6171b7b4fdee9793b05cc73a,ff,1,0,11500000,41071,11500000,41071,1,2021,0,0,apartment,280,3,3,280,0,Cairo,Zamalek,Greater Cairo,,,11500000,0,0
603651748cc1b7001120265b,ff,1,1,3700000,22424,3700000,22424,1,2020,0,0,apartment,165,3,2,165,1,Giza,6th October City,Greater Cairo,Jasperhill,,3700000,0,0
60e1a8692c6e77001369b0eb,ff,1,1,10500000,32710,10500000,32710,6,2021,0,0,twin house,321,4,4,315,1,Cairo,Mokattam,Greater Cairo,Uptown Cairo,Emaar Misr,10500000,0,0
60180e99b365a5001165b4d0,ff,1,1,2400000,16552,2400000,16552,1,2020,0,1,apartment,145,3,3,145,1,Giza,Sheikh Zayed City,Greater Cairo,Beverly Hills,Sodic,2400000,0,0
616c2af0578e1e15fd9aa034,ff,1,1,20000000,29851,20000000,29851,1,2021,0,0,villa,670,4,5,800,1,Giza,6th October City,Greater Cairo,Karma Heights,,20000000,0,0
60181a5e520b210011f7eaf0,ff,1,1,3750000,21552,3750000,21552,1,2020,0,1,apartment,174,3,3,174,0,Giza,Sheikh Zayed City,Greater Cairo,Westown,Sodic,3750000,0,0
613f0d145cda62142bded22a,ff,1,1,8000000,32787,8000000,32787,1,2021,0,0,apartment,244,3,3,244,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,8000000,0,0
602c0cfeae9127001104711e,ff,1,0,6500000,26000,6500000,26000,1,2020,0,0,apartment,250,3,3,250,0,Cairo,Maadi,Greater Cairo,,,6500000,0,0
61377e0b6b2a3a309160d58a,ff,1,1,3850000,14474,3850000,14474,1,2021,0,0,town house,266,3,3,260,1,Cairo,New Cairo,Greater Cairo,Layan Residence,sakneen temp,3850000,0,0
615451547e5eff4fd7aeb1e2,cs,1,1,2599999,12871,2599999,12871,5,2021,0,0,apartment,202,3,3,202,0,Cairo,New Cairo,Greater Cairo,Mountain View Hyde Park,Mountain View,2599999,0,0
61420ce72c16f3c4e1a2920c,ff,1,1,2450000,16781,2450000,16781,9,2021,0,1,apartment,146,2,3,146,1,Cairo,New Cairo,Greater Cairo,Palm Hills Village Gate,Palm Hills,2450000,0,0
613f0ad7dc6dbdfee887bae6,ff,1,1,10250000,29539,10250000,29539,1,2021,0,0,twin house,347,4,5,384,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,10250000,0,0
61ed7612ef22580afc2d960e,ff,1,0,6000000,24000,6000000,24000,1,2021,0,0,apartment,250,4,3,250,1,Cairo,Maadi,Greater Cairo,,,6000000,0,0
603655179d82ef0013100fe5,ff,1,0,12000000,40000,12000000,40000,1,2020,0,0,apartment,300,3,3,300,0,Cairo,Zamalek,Greater Cairo,,,12000000,0,0
6155a50ff27bd750d45c2139,cs,1,1,4980000,26774,4980000,26774,1,2021,0,1,apartment,186,3,3,186,1,Cairo,New Cairo,Greater Cairo,Villette,Sodic,4980000,0,0
616d594a122af94eaad4e84e,cs,1,1,1650000,18750,1650000,18750,10,2021,0,0,apartment,88,2,2,119,0,Cairo,New Cairo,Greater Cairo,Galleria Residence,Arabia holding,1650000,0,0
614213b16372791159c6aa4b,cs,1,1,2100000,11053,2100000,11053,9,2021,0,0,penthouse,190,3,3,190,1,Cairo,Shorouk City,Greater Cairo,Patio Casa,sakneen temp,2100000,0,0
6152f8f2172d1397558da096,cs,1,1,1670000,13047,1670000,13047,5,2021,0,0,apartment,128,2,2,128,0,Cairo,New Cairo,Greater Cairo,Hyde Park,HYDE PARK Development,1670000,0,0
6171a3c28187812b91a8593e,ff,1,0,8500000,28333,8500000,28333,1,2021,0,0,apartment,300,3,3,300,0,Cairo,Zamalek,Greater Cairo,,,8500000,0,0
603655179d82ef0013100fe4,ff,1,0,8000000,26667,8000000,26667,1,2020,0,0,apartment,300,4,4,300,0,Cairo,Zamalek,Greater Cairo,,,8000000,0,0
61599206f27bd750d45ce4a5,cs,1,1,3800000,21469,3800000,21469,1,2021,0,0,apartment,177,3,2,177,1,Cairo,New Cairo,Greater Cairo,Azad,,3800000,0,0
61d4c5e0d1a46653f3b769b5,ff,1,1,15000000,33784,15000000,33784,11,2021,0,0,villa,444,5,6,820,1,Giza,Sheikh Zayed City,Greater Cairo,Royal City,,15000000,0,0
6059f261b88eda00110d2869,ff,1,1,10000000,42553,10000000,42553,1,2021,0,0,twin house,235,5,5,300,1,Cairo,Mokattam,Greater Cairo,Uptown Cairo,Emaar Misr,10000000,0,0
60d9dd37dc0d2700128ebf7f,ff,1,1,15000000,52817,15000000,52817,6,2021,0,0,twin house,284,4,4,386,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,15000000,0,0
603658080666060011f46176,ff,1,1,11000000,29333,11000000,29333,1,2020,0,0,villa,375,4,4,800,1,Giza,Sheikh Zayed City,Greater Cairo,Gezira 1,,11000000,0,0
60cf2754992dcd0012647205,ff,1,0,12000000,35821,12000000,35821,12,2021,0,0,apartment,335,4,3,335,0,Cairo,Zamalek,Greater Cairo,,,12000000,0,0
60630e14cde7280011802e28,ff,1,0,5000000,18519,5000000,18519,1,2020,0,0,apartment,270,3,2,270,0,Cairo,Zamalek,Greater Cairo,,,5000000,0,0
61599389929dd58091852740,cs,1,1,2760000,16627,2760000,16627,5,2021,0,0,penthouse,166,3,2,166,0,Cairo,New Cairo,Greater Cairo,Mountain View Hyde Park,Mountain View,2760000,0,0
603e4b598432c30011c6562b,ff,1,0,16000000,45714,16000000,45714,1,2020,0,0,apartment,350,4,4,350,0,Cairo,Zamalek,Greater Cairo,,,16000000,0,0
6017fed4b365a5001165b4b7,ff,1,1,3350000,16106,3350000,16106,1,2021,0,1,duplex,208,3,3,208,1,Giza,6th October City,Greater Cairo,Palm Parks Palm Hills,Palm Hills,3350000,0,0
6059f1bdb88eda00110d2866,ff,1,1,3400000,24286,3400000,24286,1,2021,0,1,apartment,140,2,2,140,1,Cairo,Mokattam,Greater Cairo,Uptown Cairo,Emaar Misr,3400000,0,0
601feac7520b210011f7ed38,ff,1,0,30000000,60000,30000000,60000,1,2020,0,0,villa,500,4,3,1270,1,Cairo,Maadi,Greater Cairo,,,30000000,0,0
614f34f5547fb42931df9f8e,cs,0,1,5000000,24038,5000000,24038,6,2023,0,0,town house,208,4,4,270,0,Cairo,New Heliopolis,Greater Cairo,Sodic East,Sodic,5000000,0,0
6155a627f27bd750d45c2183,ff,1,1,3800000,27143,3800000,27143,1,2021,0,1,apartment,140,2,3,140,1,Cairo,Mokattam,Greater Cairo,Uptown Cairo,Emaar Misr,3800000,0,0
615d7c7a617fb648f1d55f7e,ff,1,1,3700000,27820,3700000,27820,1,2021,0,0,apartment,133,2,2,133,1,Cairo,New Cairo,Greater Cairo,Cairo Festival City,Al-Futtaim Group,3700000,0,0
61659ee77a8f276abcd9d6e8,ff,1,0,2550000,12439,2550000,12439,10,2021,0,0,apartment,205,3,2,205,0,Cairo,New Cairo,Greater Cairo,,,2550000,0,0
603521024aefbb0011e42d28,ff,1,0,3850000,10694,3850000,10694,1,2020,0,0,duplex,360,4,3,360,0,Cairo,Maadi,Greater Cairo,,,3850000,0,0
60c78e49364cb60012f0b1ab,ff,0,0,11750000,47000,11750000,47000,12,2020,0,0,apartment,250,3,3,250,0,Cairo,Zamalek,Greater Cairo,,,11750000,0,0
60cf23a6992dcd001264702b,ff,1,1,6000000,23077,6000000,23077,12,2020,0,0,town house,260,3,4,266,1,Cairo,New Cairo,Greater Cairo,Layan Residence,,6000000,0,0
6142127e4d402eb02d758ee4,ff,1,1,4500000,26471,4500000,26471,9,2021,0,0,apartment,170,3,3,185,1,Cairo,New Cairo,Greater Cairo,Lake View Residence,,4500000,0,0
613f07425cda62142bded0d6,ff,1,1,4350000,29392,4350000,29392,10,2021,0,1,apartment,148,2,2,148,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,4350000,0,0
61d18c73c22766c33ea7efd5,ff,1,1,11000000,42636,11000000,42636,1,2021,0,0,apartment,258,2,3,258,1,Giza,Sheikh Zayed City,Greater Cairo,Forty West,,11000000,0,0
61545a68f27bd750d45bd55c,cs,1,1,2150000,11622,2150000,11622,4,2021,0,0,apartment,185,3,3,185,0,Cairo,New Cairo,Greater Cairo,Midtown New Cairo,Better Home  ,2150000,0,0
6140980f13dae67edd6a985a,ff,1,1,3500000,19126,3500000,19126,9,2021,0,0,apartment,183,3,3,183,1,Giza,6th October City,Greater Cairo,Carnell Park,sakneen temp,3500000,0,0
6017eafab365a5001165b4ad,ff,1,1,7500000,31780,7500000,31780,1,2021,0,0,apartment,236,3,3,236,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,7500000,0,0
60dc82cc8d6cb70012cce364,ff,1,1,7000000,49645,7000000,49645,6,2021,0,0,chalet,141,3,3,141,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,6500000,0,0
6050b7fc13cb4600119b4f51,ff,1,1,4200000,16342,4200000,16342,1,2020,0,1,apartment,257,4,4,330,1,Giza,Sheikh Zayed City,Greater Cairo,Beverly Hills,Sodic,4200000,0,0
617ff14759d640fe2f108bd3,ff,1,1,2150000,13871,2150000,13871,1,2021,0,0,apartment,155,3,3,155,1,Cairo,New Cairo,Greater Cairo,Rehab City Second Phase,talaat moustafa group,2150000,0,0
613f498660f39f26da44ba29,ff,1,1,3750000,24038,3750000,24038,1,2021,0,1,apartment,156,2,2,156,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,3750000,0,0
6017fed4b365a5001165b4b6,ff,1,1,6000000,21978,6000000,21978,1,2021,0,0,penthouse,273,3,3,273,1,Giza,6th October City,Greater Cairo,Palm Parks Palm Hills,Palm Hills,6000000,0,0
60d214314449db00149d9c2e,ff,1,1,4300000,25146,4300000,25146,6,2021,0,1,apartment,171,3,3,171,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,4300000,0,0
602e857349500b0011f9ab8c,ff,1,0,4500000,22500,4500000,22500,1,2020,0,0,apartment,200,3,3,200,0,Cairo,Zamalek,Greater Cairo,,,4500000,0,0
616d51d6cc2d391fa6a8f2f6,cs,1,1,2500000,50000,2500000,50000,10,2021,0,0,penthouse,50,3,3,166,0,Cairo,New Cairo,Greater Cairo,Mountain View Hyde Park,Mountain View,2500000,0,0
61701d39fdee9793b05c59b3,ff,1,0,8500000,47222,8500000,47222,1,2021,0,0,apartment,180,2,2,180,0,Cairo,Zamalek,Greater Cairo,,,8500000,0,0
602bbde93fa4f90011fe9057,ff,1,1,16000000,45714,16000000,45714,1,2020,0,0,villa,350,4,4,670,1,Giza,Sheikh Zayed City,Greater Cairo,Allegria,Sodic,16000000,0,0
6181b7c4d181c2112949b958,ff,1,1,20000000,36364,20000000,36364,2,2021,0,0,villa,550,5,4,850,1,Cairo,New Cairo,Greater Cairo,Rehab City Sixth Phase,talaat moustafa group,20000000,0,0
620149313a36e9b4954ec7ca,ff,1,0,23000000,63889,23000000,63889,1,2021,0,0,apartment,360,4,3,360,1,Cairo,Zamalek,Greater Cairo,,,23000000,0,0
603e4b598432c30011c6562d,ff,1,0,4300000,21500,4300000,21500,1,2020,0,0,apartment,200,3,3,200,0,Cairo,Zamalek,Greater Cairo,,,4300000,0,0
603f9c3f8432c30011c65668,ff,1,1,4350000,20139,4350000,20139,1,2020,0,0,apartment,216,3,4,216,1,Giza,6th October City,Greater Cairo,Jasperhill,,4350000,0,0
602e82c47fb9a30012a21875,ff,1,0,11000000,46809,11000000,46809,1,2020,0,0,apartment,235,3,3,235,0,Cairo,Zamalek,Greater Cairo,,,11000000,0,0
6155bd54929dd58091846c8e,ff,1,1,1550002,7750,1550002,7750,10,2021,0,0,apartment,200,3,2,200,0,Giza,6th October City,Greater Cairo,Sia 6 October,,1550002,0,0
602a94bb61d8cc00118388e0,ff,1,0,11000000,45833,11000000,45833,1,2020,0,0,apartment,240,3,3,240,0,Cairo,Zamalek,Greater Cairo,,,11000000,0,0
6044ce7b8432c30011c656f7,ff,1,0,3500000,16667,3500000,16667,1,2020,0,0,apartment,210,3,3,210,0,Cairo,Maadi,Greater Cairo,,,3500000,0,0
614b09d8c3232e6b9772935e,cs,1,1,2900000,15426,2900000,15426,9,2021,0,1,apartment,188,3,3,288,1,Cairo,New Cairo,Greater Cairo,Eastown,Sodic,2900000,0,0
61dc355992806a62ebfea8ed,cs,1,1,2500000,15432,2500000,15432,1,2022,0,0,apartment,162,3,3,0,1,Cairo,New Cairo,Greater Cairo,El Rehab Extension,talaat moustafa group,2500000,0,0
60dc82cc8d6cb70012cce362,ff,1,1,20500000,47786,20500000,47786,5,2021,0,0,villa,429,6,5,436,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,20500000,0,0
61545434f27bd750d45bd2e8,cs,1,1,4999997,18868,4999997,18868,5,2021,0,0,villa,265,4,4,350,1,Cairo,New Cairo,Greater Cairo,Village Gardens Katameya,,4999997,0,0
61c1975cc945558b837fef7a,ff,1,1,5500000,13750,5500000,13750,12,2021,0,0,twin house,400,4,4,440,1,Giza,6th October City,Greater Cairo,Princess,,5500000,0,0
6044d1d38432c30011c656fa,ff,1,0,14000000,31111,14000000,31111,1,2020,0,0,villa,450,5,6,750,1,Cairo,Maadi,Greater Cairo,,,14000000,0,0
60d09fa1992dcd001264da5e,ff,1,1,5600000,36129,5600000,36129,6,2021,0,0,chalet,155,3,3,155,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,5600000,0,0
60181625b365a5001165b4f1,ff,1,1,23000000,44231,23000000,44231,1,2020,0,0,villa,520,3,3,560,1,Giza,Sheikh Zayed City,Greater Cairo,Allegria,Sodic,23000000,0,0
603525531965850011fa2726,ff,1,1,14000000,21538,14000000,21538,1,2020,0,0,villa,650,5,5,700,1,Cairo,New Cairo,Greater Cairo,Grand Residence,Al Ahly Sabbour developments,14000000,0,0
60a26dd684d7810011fe903a,ff,1,1,3150000,20588,3150000,20588,12,2020,0,0,apartment,153,3,2,153,1,Cairo,New Cairo,Greater Cairo,Katameya Plaza,,3150000,0,0
601febe7520b210011f7ed3d,ff,1,0,5500000,18333,5500000,18333,1,2020,0,0,duplex,300,3,3,300,1,Cairo,Maadi,Greater Cairo,,,5500000,0,0
613f1ea260f39f26da44a577,ff,1,1,9150000,29327,9150000,29327,1,2021,0,0,twin house,312,3,5,320,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,9150000,0,0
605a0395b88eda00110d28bb,ff,1,0,4500000,15000,4500000,15000,1,2020,0,0,apartment,300,3,3,300,0,Cairo,Zamalek,Greater Cairo,,,4500000,0,0
60ad6d77f426ee001142441b,ff,0,0,7200000,32727,7200000,32727,12,2020,0,0,apartment,220,3,3,220,0,Cairo,Zamalek,Greater Cairo,,,7200000,0,0
6017eafab365a5001165b4ac,ff,1,1,7100000,37368,7100000,37368,1,2021,0,0,twin house,190,4,3,300,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,7100000,0,0
602c0cfeae9127001104711d,ff,1,0,8000000,12500,8000000,12500,1,2020,0,0,duplex,640,4,3,640,1,Cairo,Maadi,Greater Cairo,,,8000000,0,0
6171a44a75d552d0e23aa8c3,ff,1,0,3500000,19444,3500000,19444,1,2021,0,0,apartment,180,2,3,180,0,Cairo,Zamalek,Greater Cairo,,,3500000,0,0
60180e99b365a5001165b4d1,ff,1,1,17000000,26984,17000000,26984,1,2020,0,0,villa,630,6,7,1400,1,Giza,Sheikh Zayed City,Greater Cairo,Beverly Hills,Sodic,17000000,0,0
61531ceaf27bd750d45b3ba7,cs,1,1,3600000,17143,3600000,17143,7,2021,0,0,apartment,210,3,3,210,0,Cairo,New Cairo,Greater Cairo,Lake View,Al Hazek,3600000,0,0
602e87745421a9001181936a,ff,1,1,4800000,19200,4800000,19200,1,2020,0,1,penthouse,250,3,4,250,0,Giza,Sheikh Zayed City,Greater Cairo,Westown,Sodic,4800000,0,0
60203cad5d1a040011af1c51,ff,1,1,4500000,29032,4500000,29032,1,2020,0,0,apartment,155,2,2,278,1,Cairo,New Cairo,Greater Cairo,Katameya Plaza,,4500000,0,0
60203cad5d1a040011af1c52,ff,1,1,2800000,18065,2800000,18065,1,2020,0,0,apartment,155,2,2,155,1,Cairo,New Cairo,Greater Cairo,Katameya Plaza,,2800000,0,0
613f4ab1146fafde26cb9e6b,ff,1,1,2625000,27344,2625000,27344,1,2021,0,1,apartment,96,1,1,96,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,2625000,0,0
614099c413dae67edd6a991f,ff,1,1,5300000,27041,5300000,27041,9,2021,0,0,apartment,196,2,2,196,1,Giza,6th October City,Greater Cairo,Carnell Park,sakneen temp,5300000,0,0
60ec1d13b074800012f3a51a,ff,1,1,50000000,22411,50000000,22411,12,2021,0,0,villa,2231,6,8,1900,1,Giza,6th October City,Greater Cairo,City View,,50000000,0,0
616d5681122af94eaad4e793,cs,1,1,2000000,12579,2000000,12579,10,2021,0,0,apartment,159,2,2,159,0,Cairo,New Cairo,Greater Cairo,Village Gardens Katameya,,2000000,0,0
613f1d3660f39f26da44a4fe,cs,1,1,6950000,24048,6950000,24048,1,2021,0,0,town house,289,3,3,225,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,6950000,0,0
60dc82cc8d6cb70012cce360,ff,1,1,16500000,33133,16500000,33133,5,2021,0,0,villa,498,4,4,623,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,16500000,0,0
602c0cfeae9127001104711c,ff,1,0,4500000,18750,4500000,18750,1,2020,0,0,apartment,240,3,3,240,0,Cairo,Maadi,Greater Cairo,,,4500000,0,0
613f295e146fafde26cb8c24,ff,1,1,3600000,23077,3600000,23077,1,2021,0,1,apartment,156,2,2,156,1,Cairo,New Cairo,Greater Cairo,Mivida,Emaar Misr,3600000,0,0
